city,country,country_code,state
Tifton,United States,US,Georgia
Eastman,United States,US,Georgia
Lawrenceville,United States,US,Georgia
Bainbridge,United States,US,Georgia
Thomaston,United States,US,Georgia
Camilla,United States,US,Georgia
Springfield,United States,US,Georgia
Milton,United States,US,Georgia
Riverdale,United States,US,Georgia
Adel,United States,US,Georgia
Roswell,United States,US,Georgia
Hapeville,United States,US,Georgia
Brownsburg,United States,US,Indiana
Wabash,United States,US,Indiana
Charlestown,United States,US,Indiana
Whitestown,United States,US,Indiana
Batesville,United States,US,Indiana
Huntertown,United States,US,Indiana
McCordsville,United States,US,Indiana
Goshen,United States,US,Indiana
Griffith,United States,US,Indiana
Jeffersonville,United States,US,Indiana
Lebanon,United States,US,Indiana
Hammond,United States,US,Indiana
Terre Haute,United States,US,Indiana
Corydon,United States,US,Indiana
LaPorte,United States,US,Indiana
Scottsburg,United States,US,Indiana
Munster,United States,US,Indiana
Richmond,United States,US,Indiana
Gas City,United States,US,Indiana
Columbus,United States,US,Indiana
Seymour,United States,US,Indiana
South Bend,United States,US,Indiana
West Lafayette,United States,US,Indiana
Dyer,United States,US,Indiana
Clinton,United States,US,Indiana
Greenfield,United States,US,Indiana
Plainfield,United States,US,Indiana
Syracuse,United States,US,Indiana
Columbia City,United States,US,Indiana
Lowell,United States,US,Indiana
North Manchester,United States,US,Indiana
Bluffton,United States,US,Indiana
Monticello,United States,US,Indiana
Fort Wayne,United States,US,Indiana
Avon,United States,US,Indiana
Martinsville,United States,US,Indiana
Bargersville,United States,US,Indiana
Gary,United States,US,Indiana
Frankfort,United States,US,Indiana
Peru,United States,US,Indiana
Ellettsville,United States,US,Indiana
Marion,United States,US,Indiana
Chesterton,United States,US,Indiana
Westfield,United States,US,Indiana
Angola,United States,US,Indiana
Valparaiso,United States,US,Indiana
Huntington,United States,US,Indiana
Brazil,United States,US,Indiana
Winfield,United States,US,Indiana
Elkhart,United States,US,Indiana
Carmel,United States,US,Indiana
Huntingburg,United States,US,Indiana
Kokomo,United States,US,Indiana
Auburn,United States,US,Indiana
Crown Point,United States,US,Indiana
New Whiteland,United States,US,Indiana
Danville,United States,US,Indiana
Connersville,United States,US,Indiana
Decatur,United States,US,Indiana
Lafayette,United States,US,Indiana
Boonville,United States,US,Indiana
East Chicago,United States,US,Indiana
Clarksville,United States,US,Indiana
Tell City,United States,US,Indiana
Fishers,United States,US,Indiana
Bedford,United States,US,Indiana
Zionsville,United States,US,Indiana
Noblesville,United States,US,Indiana
New Albany,United States,US,Indiana
Shelbyville,United States,US,Indiana
Rochester,United States,US,Indiana
Yorktown,United States,US,Indiana
Crawfordsville,United States,US,Indiana
Anderson,United States,US,Indiana
Evansville,United States,US,Indiana
Saint John,United States,US,Indiana
Nappanee,United States,US,Indiana
Sellersburg,United States,US,Indiana
Speedway,United States,US,Indiana
Logansport,United States,US,Indiana
Princeton,United States,US,Indiana
Winona Lake,United States,US,Indiana
Portage,United States,US,Indiana
Westville,United States,US,Indiana
Salem,United States,US,Indiana
Cumberland,United States,US,Indiana
Hartford City,United States,US,Indiana
Mishawaka,United States,US,Indiana
Berne,United States,US,Indiana
Tipton,United States,US,Indiana
Portland,United States,US,Indiana
Vincennes,United States,US,Indiana
North Vernon,United States,US,Indiana
Bloomington,United States,US,Indiana
Greenwood,United States,US,Indiana
Alexandria,United States,US,Indiana
Lawrenceburg,United States,US,Indiana
Washington,United States,US,Indiana
Jasper,United States,US,Indiana
Garrett,United States,US,Indiana
Greensburg,United States,US,Indiana
Muncie,United States,US,Indiana
Merrillville,United States,US,Indiana
Beech Grove,United States,US,Indiana
Mooresville,United States,US,Indiana
Indianapolis,United States,US,Indiana
Michigan City,United States,US,Indiana
Madison,United States,US,Indiana
Rushville,United States,US,Indiana
Plymouth,United States,US,Indiana
Cedar Lake,United States,US,Indiana
Greencastle,United States,US,Indiana
Linton,United States,US,Indiana
Lake Station,United States,US,Indiana
Lawrence,United States,US,Indiana
Schererville,United States,US,Indiana
Kendallville,United States,US,Indiana
Hobart,United States,US,Indiana
Franklin,United States,US,Indiana
Highland,United States,US,Indiana
Union City,United States,US,Indiana
Mount Vernon,United States,US,Indiana
Rensselaer,United States,US,Indiana
New Castle,United States,US,Indiana
New Haven,United States,US,Indiana
Elwood,United States,US,Indiana
Warsaw,United States,US,Indiana
Le Mars,United States,US,Iowa
Pleasant Hill,United States,US,Iowa
Davenport,United States,US,Iowa
Winterset,United States,US,Iowa
Burlington,United States,US,Iowa
Sioux Center,United States,US,Iowa
Ankeny,United States,US,Iowa
Charles City,United States,US,Iowa
Mount Pleasant,United States,US,Iowa
Spirit Lake,United States,US,Iowa
Centerville,United States,US,Iowa
Nevada,United States,US,Iowa
Orange City,United States,US,Iowa
Waverly,United States,US,Iowa
Newton,United States,US,Iowa
Marshalltown,United States,US,Iowa
Washington,United States,US,Iowa
Grinnell,United States,US,Iowa
Dubuque,United States,US,Iowa
Marion,United States,US,Iowa
Creston,United States,US,Iowa
Iowa City,United States,US,Iowa
Clinton,United States,US,Iowa
Knoxville,United States,US,Iowa
Norwalk,United States,US,Iowa
Shenandoah,United States,US,Iowa
Algona,United States,US,Iowa
Asbury,United States,US,Iowa
Clear Lake,United States,US,Iowa
Webster City,United States,US,Iowa
Boone,United States,US,Iowa
Ottumwa,United States,US,Iowa
Glenwood,United States,US,Iowa
Johnston,United States,US,Iowa
Denison,United States,US,Iowa
Independence,United States,US,Iowa
Humboldt,United States,US,Iowa
Indianola,United States,US,Iowa
Carroll,United States,US,Iowa
Keokuk,United States,US,Iowa
Waterloo,United States,US,Iowa
Estherville,United States,US,Iowa
Decorah,United States,US,Iowa
North Liberty,United States,US,Iowa
Spencer,United States,US,Iowa
Oelwein,United States,US,Iowa
Altoona,United States,US,Iowa
Bettendorf,United States,US,Iowa
Maquoketa,United States,US,Iowa
Clive,United States,US,Iowa
Grimes,United States,US,Iowa
Council Bluffs,United States,US,Iowa
Des Moines,United States,US,Iowa
Anamosa,United States,US,Iowa
Clarinda,United States,US,Iowa
Fort Madison,United States,US,Iowa
Cedar Rapids,United States,US,Iowa
Mount Vernon,United States,US,Iowa
Perry,United States,US,Iowa
Oskaloosa,United States,US,Iowa
Sioux City,United States,US,Iowa
Storm Lake,United States,US,Iowa
Cedar Falls,United States,US,Iowa
Waukee,United States,US,Iowa
Red Oak,United States,US,Iowa
Fort Dodge,United States,US,Iowa
Muscatine,United States,US,Iowa
Fairfield,United States,US,Iowa
Pella,United States,US,Iowa
Ames,United States,US,Iowa
Eldridge,United States,US,Iowa
Urbandale,United States,US,Iowa
Coralville,United States,US,Iowa
Mason City,United States,US,Iowa
West Des Moines,United States,US,Iowa
Atlantic,United States,US,Iowa
Bondurant,United States,US,Iowa
Hiawatha,United States,US,Iowa
McAlester,United States,US,Oklahoma
Shawnee,United States,US,Oklahoma
Skiatook,United States,US,Oklahoma
Wagoner,United States,US,Oklahoma
Broken Arrow,United States,US,Oklahoma
Durant,United States,US,Oklahoma
Midwest City,United States,US,Oklahoma
Stillwater,United States,US,Oklahoma
Mustang,United States,US,Oklahoma
Blanchard,United States,US,Oklahoma
Sand Springs,United States,US,Oklahoma
Sallisaw,United States,US,Oklahoma
Guthrie,United States,US,Oklahoma
Owasso,United States,US,Oklahoma
Tahlequah,United States,US,Oklahoma
Purcell,United States,US,Oklahoma
Blackwell,United States,US,Oklahoma
Edmond,United States,US,Oklahoma
Sapulpa,United States,US,Oklahoma
Warr Acres,United States,US,Oklahoma
Duncan,United States,US,Oklahoma
Idabel,United States,US,Oklahoma
Grove,United States,US,Oklahoma
Alva,United States,US,Oklahoma
Clinton,United States,US,Oklahoma
Collinsville,United States,US,Oklahoma
Poteau,United States,US,Oklahoma
Henryetta,United States,US,Oklahoma
Glenpool,United States,US,Oklahoma
Pauls Valley,United States,US,Oklahoma
Lawton,United States,US,Oklahoma
Oklahoma City,United States,US,Oklahoma
Ardmore,United States,US,Oklahoma
Claremore,United States,US,Oklahoma
Yukon,United States,US,Oklahoma
Bixby,United States,US,Oklahoma
Tulsa,United States,US,Oklahoma
Noble,United States,US,Oklahoma
Muskogee,United States,US,Oklahoma
Moore,United States,US,Oklahoma
Chickasha,United States,US,Oklahoma
Lone Grove,United States,US,Oklahoma
Seminole,United States,US,Oklahoma
Catoosa,United States,US,Oklahoma
Ponca City,United States,US,Oklahoma
Del City,United States,US,Oklahoma
Bethany,United States,US,Oklahoma
Choctaw,United States,US,Oklahoma
Elk City,United States,US,Oklahoma
Jenks,United States,US,Oklahoma
Miami,United States,US,Oklahoma
The Village,United States,US,Oklahoma
El Reno,United States,US,Oklahoma
Tecumseh,United States,US,Oklahoma
Muldrow,United States,US,Oklahoma
Newcastle,United States,US,Oklahoma
Coweta,United States,US,Oklahoma
Okmulgee,United States,US,Oklahoma
Enid,United States,US,Oklahoma
Guymon,United States,US,Oklahoma
Piedmont,United States,US,Oklahoma
Tuttle,United States,US,Oklahoma
Altus,United States,US,Oklahoma
Anadarko,United States,US,Oklahoma
Ada,United States,US,Oklahoma
Norman,United States,US,Oklahoma
Weatherford,United States,US,Oklahoma
Holdenville,United States,US,Oklahoma
Woodward,United States,US,Oklahoma
Cushing,United States,US,Oklahoma
Vinita,United States,US,Oklahoma
Bartlesville,United States,US,Oklahoma
Scottsdale,United States,US,Arizona
Flagstaff,United States,US,Arizona
Nogales,United States,US,Arizona
Tolleson,United States,US,Arizona
Oro Valley,United States,US,Arizona
El Mirage,United States,US,Arizona
Guadalupe,United States,US,Arizona
Queen Creek,United States,US,Arizona
Buckeye,United States,US,Arizona
Show Low,United States,US,Arizona
Coolidge,United States,US,Arizona
Phoenix,United States,US,Arizona
Marana,United States,US,Arizona
Maricopa,United States,US,Arizona
Sedona,United States,US,Arizona
Avondale,United States,US,Arizona
Tucson,United States,US,Arizona
Eloy,United States,US,Arizona
Gilbert,United States,US,Arizona
Prescott Valley,United States,US,Arizona
Mesa,United States,US,Arizona
Cave Creek,United States,US,Arizona
Douglas,United States,US,Arizona
Safford,United States,US,Arizona
Apache Junction,United States,US,Arizona
Prescott,United States,US,Arizona
Bisbee,United States,US,Arizona
Cottonwood,United States,US,Arizona
Sierra Vista,United States,US,Arizona
Bullhead City,United States,US,Arizona
Casa Grande,United States,US,Arizona
Winslow,United States,US,Arizona
Snowflake,United States,US,Arizona
Yuma,United States,US,Arizona
Sahuarita,United States,US,Arizona
Somerton,United States,US,Arizona
Chino Valley,United States,US,Arizona
Chandler,United States,US,Arizona
Youngtown,United States,US,Arizona
Fountain Hills,United States,US,Arizona
Glendale,United States,US,Arizona
Eagar,United States,US,Arizona
Surprise,United States,US,Arizona
South Tucson,United States,US,Arizona
Litchfield Park,United States,US,Arizona
Globe,United States,US,Arizona
Lake Havasu City,United States,US,Arizona
Colorado City,United States,US,Arizona
Goodyear,United States,US,Arizona
Peoria,United States,US,Arizona
Camp Verde,United States,US,Arizona
Kingman,United States,US,Arizona
Thatcher,United States,US,Arizona
Florence,United States,US,Arizona
San Luis,United States,US,Arizona
Tempe,United States,US,Arizona
Paradise Valley,United States,US,Arizona
Payson,United States,US,Arizona
Page,United States,US,Arizona
Clifton,United States,US,Arizona
Nampa,United States,US,Idaho
Pocatello,United States,US,Idaho
Post Falls,United States,US,Idaho
Hailey,United States,US,Idaho
Boise,United States,US,Idaho
Eagle,United States,US,Idaho
Rexburg,United States,US,Idaho
Rigby,United States,US,Idaho
Fruitland,United States,US,Idaho
Rathdrum,United States,US,Idaho
